,stimulus_left,stimulus_right,reward_left,reward_right,ppt,trial,responses
9736,1,3,1.0,0.0,82,17,1
9737,1,4,1.0,0.0,82,18,1
9738,2,4,0.0,0.0,82,19,0
9739,4,1,0.0,0.0,82,20,0
9740,3,1,0.0,1.0,82,21,1
9741,2,1,0.0,1.0,82,22,1
9742,4,1,0.0,1.0,82,23,0
9743,3,4,0.0,0.0,82,24,0
9744,1,2,1.0,0.0,82,25,0
9745,1,4,1.0,1.0,82,26,0
9746,4,2,0.0,0.0,82,27,1
9747,2,1,0.0,1.0,82,28,1
9748,1,2,1.0,1.0,82,29,1
9749,4,3,0.0,1.0,82,30,1
9750,2,3,0.0,1.0,82,31,1
9751,4,2,0.0,0.0,82,32,0
9752,4,2,0.0,1.0,82,33,1
9753,2,3,0.0,0.0,82,34,1
9754,3,2,1.0,1.0,82,35,1
9755,3,2,0.0,0.0,82,36,1
9756,3,4,1.0,0.0,82,37,1
9757,1,2,1.0,0.0,82,38,1
9758,2,3,0.0,1.0,82,39,0
9759,2,4,0.0,0.0,82,40,0
9760,1,3,0.0,1.0,82,41,1
9761,4,1,0.0,1.0,82,42,1
9762,2,3,0.0,1.0,82,43,0
9763,2,4,0.0,0.0,82,44,1
9764,3,1,1.0,1.0,82,45,0
9765,2,3,0.0,1.0,82,46,1
9766,2,1,0.0,1.0,82,47,0
9767,4,3,0.0,0.0,82,48,0
9768,1,3,1.0,0.0,82,49,0
9769,3,4,0.0,0.0,82,50,1
9770,1,3,0.0,1.0,82,51,1
9771,1,3,1.0,1.0,82,52,0
9772,3,1,1.0,1.0,82,53,1
9773,3,2,0.0,0.0,82,54,0
9774,1,2,1.0,1.0,82,55,0
9775,2,4,0.0,0.0,82,56,0
9776,2,4,0.0,0.0,82,57,1
9777,1,3,1.0,0.0,82,58,1
9778,1,4,0.0,0.0,82,59,1
9779,2,3,0.0,0.0,82,60,1
9780,3,1,1.0,1.0,82,61,1
9781,2,4,0.0,0.0,82,62,0
9782,3,4,0.0,0.0,82,63,0
9783,4,1,0.0,1.0,82,64,1
9784,4,3,0.0,0.0,82,65,0
9785,3,1,0.0,1.0,82,66,1
9786,2,1,0.0,1.0,82,67,0
9787,1,2,1.0,0.0,82,68,1
9788,4,1,0.0,1.0,82,69,1
9789,1,4,1.0,0.0,82,70,0
9790,1,3,1.0,0.0,82,71,0
9791,3,1,0.0,0.0,82,72,1
9792,1,2,1.0,0.0,82,73,1
9793,4,3,0.0,1.0,82,74,0
9794,3,4,1.0,0.0,82,75,1
9795,1,2,1.0,1.0,82,76,0
9796,4,2,0.0,1.0,82,77,1
9797,2,3,0.0,1.0,82,78,1
9798,4,3,0.0,1.0,82,79,0
9799,2,3,0.0,1.0,82,80,1
9800,4,3,0.0,1.0,82,81,0
9801,2,1,0.0,1.0,82,82,1
9802,1,4,0.0,0.0,82,83,1
9803,3,4,0.0,0.0,82,84,1
9804,3,2,1.0,1.0,82,85,1
9805,4,1,1.0,1.0,82,86,1
9806,1,4,1.0,1.0,82,87,0
9807,1,4,1.0,0.0,82,88,1
9808,3,2,1.0,1.0,82,89,1
9809,3,2,0.0,0.0,82,90,1
9810,1,2,1.0,0.0,82,91,1
9811,1,4,0.0,1.0,82,92,0
9812,1,3,1.0,0.0,82,93,0
9813,3,1,0.0,1.0,82,94,1
9814,1,4,0.0,1.0,82,95,0
9815,3,2,1.0,0.0,82,96,1
9816,4,3,0.0,1.0,82,97,1
9817,4,2,0.0,0.0,82,98,0
9818,2,1,0.0,1.0,82,99,0
9819,3,4,1.0,0.0,82,100,0
9820,4,2,0.0,0.0,82,101,1
9821,4,1,0.0,0.0,82,102,1
9822,3,1,0.0,0.0,82,103,0
9823,4,1,0.0,1.0,82,104,0
9824,4,2,0.0,0.0,82,105,0
9825,4,3,0.0,1.0,82,106,0
9826,2,4,0.0,0.0,82,107,0
9827,2,3,0.0,0.0,82,108,1
9828,1,4,1.0,0.0,82,109,1
9829,4,3,0.0,0.0,82,110,1
9830,3,2,1.0,1.0,82,111,1
9831,3,2,0.0,0.0,82,112,0
9832,3,4,0.0,0.0,82,113,0
9833,3,1,1.0,1.0,82,114,1
9834,2,1,0.0,0.0,82,115,1
9835,4,1,1.0,1.0,82,116,0
9836,4,2,0.0,0.0,82,117,0
9837,3,4,0.0,0.0,82,118,1
9838,4,2,0.0,1.0,82,119,1
9839,1,2,1.0,0.0,82,120,1
9840,3,2,1.0,0.0,83,1,1
9841,1,4,1.0,0.0,83,2,0
9842,1,4,0.0,0.0,83,3,1
9843,3,1,1.0,1.0,83,4,1
9844,3,1,0.0,0.0,83,5,1
9845,4,2,0.0,0.0,83,6,1
9846,2,4,0.0,0.0,83,7,1
9847,4,3,0.0,0.0,83,8,0
9848,2,4,0.0,0.0,83,9,0
9849,4,1,0.0,1.0,83,10,0
9850,1,3,1.0,1.0,83,11,0
9851,4,2,0.0,1.0,83,12,0
9852,2,3,0.0,1.0,83,13,0
9853,2,1,0.0,1.0,83,14,1
9854,4,1,1.0,1.0,83,15,0
9855,1,3,1.0,0.0,83,16,1
9856,1,3,0.0,1.0,83,17,1
9857,3,1,0.0,1.0,83,18,1
9858,2,3,0.0,0.0,83,19,1
9859,4,2,0.0,0.0,83,20,1
9860,1,2,1.0,1.0,83,21,0
9861,4,2,0.0,0.0,83,22,0
9862,3,2,0.0,0.0,83,23,0
9863,2,1,0.0,0.0,83,24,1
9864,4,3,0.0,1.0,83,25,0
9865,4,1,1.0,1.0,83,26,1
9866,4,2,0.0,1.0,83,27,1
9867,4,2,0.0,0.0,83,28,0
9868,3,1,0.0,1.0,83,29,0
9869,3,2,0.0,0.0,83,30,1
9870,2,3,0.0,0.0,83,31,1
9871,1,3,0.0,1.0,83,32,1
9872,2,4,0.0,0.0,83,33,0
9873,2,4,0.0,0.0,83,34,1
9874,2,1,0.0,1.0,83,35,1
9875,3,4,0.0,0.0,83,36,1
9876,2,4,0.0,0.0,83,37,1
9877,3,4,0.0,0.0,83,38,1
9878,3,2,1.0,1.0,83,39,1
9879,3,1,1.0,1.0,83,40,1
9880,1,2,1.0,0.0,83,41,0
9881,2,3,0.0,1.0,83,42,1
9882,1,4,1.0,1.0,83,43,1
9883,4,2,0.0,0.0,83,44,1
9884,3,4,1.0,0.0,83,45,1
9885,4,2,0.0,1.0,83,46,0
9886,2,3,0.0,0.0,83,47,0
9887,4,3,0.0,1.0,83,48,1
9888,3,1,0.0,0.0,83,49,1
9889,1,2,1.0,0.0,83,50,0
9890,4,3,0.0,0.0,83,51,0
9891,4,3,0.0,1.0,83,52,1
9892,4,2,0.0,1.0,83,53,1
9893,2,4,0.0,0.0,83,54,1
9894,1,3,1.0,0.0,83,55,0
9895,1,2,1.0,0.0,83,56,1
9896,4,3,0.0,1.0,83,57,0
9897,4,1,0.0,0.0,83,58,1
9898,4,1,0.0,1.0,83,59,0
9899,4,1,0.0,1.0,83,60,0
9900,3,2,1.0,0.0,83,61,0
9901,4,1,0.0,1.0,83,62,0
9902,2,1,0.0,0.0,83,63,1
9903,4,3,0.0,0.0,83,64,0
9904,1,4,1.0,0.0,83,65,1
9905,1,3,1.0,0.0,83,66,0
9906,3,4,0.0,0.0,83,67,1
9907,2,1,0.0,1.0,83,68,1
9908,4,1,0.0,0.0,83,69,0
9909,1,2,1.0,1.0,83,70,1
9910,2,4,0.0,0.0,83,71,1
9911,2,1,0.0,1.0,83,72,0
9912,2,3,0.0,0.0,83,73,0
9913,3,2,0.0,0.0,83,74,0
9914,1,3,1.0,0.0,83,75,1
9915,2,3,0.0,1.0,83,76,0
9916,2,4,0.0,0.0,83,77,1
9917,1,4,1.0,0.0,83,78,0
9918,4,1,0.0,1.0,83,79,0
9919,2,1,0.0,1.0,83,80,1
9920,1,2,1.0,0.0,83,81,0
9921,2,1,0.0,1.0,83,82,0
9922,1,2,1.0,0.0,83,83,0
9923,2,3,0.0,1.0,83,84,0
9924,1,2,1.0,1.0,83,85,0
9925,1,4,0.0,0.0,83,86,1
9926,4,3,0.0,1.0,83,87,1
9927,1,4,0.0,1.0,83,88,0
9928,3,4,1.0,0.0,83,89,1
9929,3,4,0.0,0.0,83,90,1
9930,3,2,1.0,1.0,83,91,0
9931,3,2,1.0,1.0,83,92,0
9932,3,1,0.0,1.0,83,93,1
9933,1,4,1.0,1.0,83,94,0
9934,4,1,0.0,1.0,83,95,1
9935,3,2,1.0,1.0,83,96,1
9936,3,1,0.0,1.0,83,97,1
9937,3,4,1.0,0.0,83,98,0
9938,3,4,1.0,0.0,83,99,0
9939,4,3,0.0,1.0,83,100,0
9940,2,1,0.0,1.0,83,101,0
9941,2,3,0.0,1.0,83,102,0
9942,1,2,1.0,1.0,83,103,0
9943,1,3,1.0,1.0,83,104,1
9944,1,3,1.0,0.0,83,105,1
9945,1,4,1.0,0.0,83,106,1
9946,1,2,1.0,0.0,83,107,0
9947,3,4,0.0,0.0,83,108,0
9948,3,1,1.0,1.0,83,109,1
9949,3,4,0.0,0.0,83,110,0
9950,2,4,0.0,0.0,83,111,0
9951,4,3,0.0,0.0,83,112,1
9952,1,3,1.0,0.0,83,113,1
9953,4,2,0.0,0.0,83,114,1
9954,2,3,0.0,1.0,83,115,0
9955,2,4,0.0,0.0,83,116,1
9956,3,1,1.0,1.0,83,117,0
9957,2,1,0.0,1.0,83,118,0
9958,3,2,0.0,0.0,83,119,1
9959,1,4,0.0,1.0,83,120,1
9960,4,1,1.0,1.0,84,1,0
9961,2,4,0.0,0.0,84,2,1
9962,4,1,0.0,1.0,84,3,0
9963,1,3,0.0,1.0,84,4,1
9964,1,3,1.0,0.0,84,5,0
9965,1,3,1.0,1.0,84,6,0
9966,1,4,0.0,0.0,84,7,0
9967,4,1,0.0,0.0,84,8,0
9968,2,3,0.0,0.0,84,9,1
9969,4,3,0.0,1.0,84,10,1
9970,4,3,0.0,1.0,84,11,1
9971,1,2,1.0,0.0,84,12,0
9972,2,4,0.0,0.0,84,13,0
9973,4,3,0.0,0.0,84,14,1
9974,2,3,0.0,0.0,84,15,0
9975,2,4,0.0,0.0,84,16,0
9976,1,4,1.0,0.0,84,17,1
9977,3,4,1.0,0.0,84,18,0
9978,2,4,0.0,0.0,84,19,1
9979,3,4,1.0,0.0,84,20,1
9980,2,1,0.0,0.0,84,21,1
9981,2,3,0.0,0.0,84,22,0
9982,1,4,1.0,1.0,84,23,0
9983,1,3,0.0,1.0,84,24,1
9984,1,3,1.0,1.0,84,25,1
9985,2,4,0.0,0.0,84,26,0
9986,1,4,0.0,1.0,84,27,0
9987,4,1,0.0,1.0,84,28,0
9988,3,1,0.0,1.0,84,29,1
9989,4,3,0.0,0.0,84,30,1
9990,2,4,0.0,0.0,84,31,0
9991,1,2,1.0,1.0,84,32,1
9992,1,2,1.0,0.0,84,33,0
9993,4,3,0.0,1.0,84,34,1
9994,4,3,0.0,0.0,84,35,1
9995,1,4,0.0,1.0,84,36,1
9996,1,2,1.0,0.0,84,37,0
9997,3,1,1.0,1.0,84,38,1
9998,3,2,1.0,1.0,84,39,1
9999,2,1,0.0,1.0,84,40,0
10000,3,4,0.0,0.0,84,41,1
10001,4,2,0.0,1.0,84,42,1
10002,2,1,0.0,0.0,84,43,0
10003,3,1,0.0,0.0,84,44,0
10004,3,2,0.0,0.0,84,45,1
10005,2,3,0.0,1.0,84,46,1
10006,4,3,0.0,0.0,84,47,0
10007,1,2,1.0,1.0,84,48,1
10008,4,2,0.0,1.0,84,49,0
10009,3,4,0.0,0.0,84,50,1
10010,4,2,0.0,0.0,84,51,1
10011,2,4,0.0,0.0,84,52,1
10012,4,2,0.0,0.0,84,53,1
10013,2,1,0.0,1.0,84,54,1
10014,1,4,1.0,0.0,84,55,1
10015,1,3,1.0,0.0,84,56,0
10016,1,2,1.0,1.0,84,57,1
10017,4,3,0.0,1.0,84,58,0
10018,4,2,0.0,0.0,84,59,1
10019,3,2,1.0,0.0,84,60,0
10020,2,4,0.0,0.0,84,61,0
10021,2,3,0.0,1.0,84,62,1
10022,4,2,0.0,1.0,84,63,0
10023,1,4,1.0,0.0,84,64,0
10024,3,2,0.0,0.0,84,65,1
10025,3,4,0.0,0.0,84,66,1
10026,3,1,1.0,1.0,84,67,1
10027,3,2,1.0,1.0,84,68,0
10028,2,3,0.0,1.0,84,69,1
10029,1,2,1.0,0.0,84,70,1
10030,4,3,0.0,1.0,84,71,1
10031,4,3,0.0,1.0,84,72,1
10032,4,1,1.0,1.0,84,73,1
10033,4,1,0.0,1.0,84,74,1
10034,3,4,0.0,0.0,84,75,0
10035,3,1,1.0,1.0,84,76,0
10036,3,2,0.0,0.0,84,77,1
10037,2,1,0.0,1.0,84,78,0
10038,4,2,0.0,0.0,84,79,1
10039,3,4,0.0,0.0,84,80,0
10040,1,4,1.0,1.0,84,81,0
10041,3,1,0.0,1.0,84,82,1
10042,3,1,0.0,1.0,84,83,1
10043,3,1,0.0,0.0,84,84,0
10044,2,1,0.0,1.0,84,85,0
10045,2,4,0.0,0.0,84,86,1
10046,1,2,1.0,1.0,84,87,0
10047,2,1,0.0,1.0,84,88,1
10048,4,1,0.0,1.0,84,89,1
10049,1,3,1.0,0.0,84,90,1
10050,1,4,0.0,0.0,84,91,0
10051,3,2,1.0,1.0,84,92,0
10052,1,2,1.0,0.0,84,93,0
10053,2,3,0.0,1.0,84,94,0
10054,3,4,0.0,0.0,84,95,0
10055,1,3,1.0,0.0,84,96,0
10056,4,1,0.0,0.0,84,97,1
10057,4,2,0.0,0.0,84,98,0
10058,2,1,0.0,1.0,84,99,0
10059,2,4,0.0,0.0,84,100,1
10060,3,4,1.0,0.0,84,101,1
10061,1,3,1.0,0.0,84,102,1
10062,3,1,0.0,1.0,84,103,0
10063,1,4,1.0,0.0,84,104,1
10064,4,1,0.0,1.0,84,105,0
10065,2,3,0.0,1.0,84,106,0
10066,3,2,0.0,0.0,84,107,1
10067,3,2,1.0,1.0,84,108,0
10068,2,3,0.0,0.0,84,109,1
10069,1,2,1.0,0.0,84,110,1
10070,3,1,1.0,1.0,84,111,0
10071,2,3,0.0,1.0,84,112,0
10072,4,2,0.0,0.0,84,113,1
10073,2,1,0.0,1.0,84,114,1
10074,4,1,0.0,1.0,84,115,0
10075,3,4,1.0,0.0,84,116,0
10076,3,2,1.0,0.0,84,117,0
10077,1,3,1.0,0.0,84,118,1
10078,4,2,0.0,1.0,84,119,0
10079,2,1,0.0,1.0,84,120,1
10080,3,2,1.0,1.0,85,1,0
10081,3,4,1.0,0.0,85,2,1
10082,4,3,0.0,0.0,85,3,1
10083,1,4,1.0,1.0,85,4,0
10084,3,4,0.0,0.0,85,5,0
10085,4,1,1.0,1.0,85,6,1
10086,4,2,0.0,1.0,85,7,1
10087,3,1,0.0,1.0,85,8,0
10088,3,2,0.0,0.0,85,9,1
10089,1,2,1.0,1.0,85,10,0
10090,2,1,0.0,1.0,85,11,0
10091,3,1,0.0,0.0,85,12,1
10092,2,1,0.0,1.0,85,13,1
10093,1,4,0.0,1.0,85,14,0
10094,3,1,0.0,1.0,85,15,0
10095,1,2,1.0,0.0,85,16,1
10096,3,4,0.0,0.0,85,17,1
10097,4,2,0.0,1.0,85,18,1
10098,2,4,0.0,0.0,85,19,1
10099,3,2,0.0,0.0,85,20,0
10100,1,2,1.0,1.0,85,21,1
10101,4,3,0.0,1.0,85,22,1
10102,4,1,0.0,0.0,85,23,0
10103,3,1,1.0,1.0,85,24,1
10104,3,4,0.0,0.0,85,25,1
10105,4,3,0.0,0.0,85,26,0
10106,1,2,1.0,0.0,85,27,1
10107,4,1,0.0,1.0,85,28,1
10108,1,2,1.0,1.0,85,29,0
10109,2,3,0.0,0.0,85,30,0
10110,2,1,0.0,1.0,85,31,0
10111,4,2,0.0,0.0,85,32,1
10112,4,1,0.0,1.0,85,33,1
10113,3,4,0.0,0.0,85,34,1
10114,2,3,0.0,0.0,85,35,0
10115,1,4,0.0,0.0,85,36,0
10116,4,1,0.0,1.0,85,37,1
10117,1,4,0.0,0.0,85,38,0
10118,3,2,1.0,1.0,85,39,0
10119,2,4,0.0,0.0,85,40,0
10120,4,1,0.0,1.0,85,41,1
10121,2,3,0.0,0.0,85,42,1
10122,3,2,1.0,0.0,85,43,1
10123,4,3,0.0,0.0,85,44,0
10124,3,1,1.0,1.0,85,45,0
10125,2,4,0.0,0.0,85,46,1
10126,1,3,1.0,0.0,85,47,0
10127,3,1,1.0,1.0,85,48,1
10128,4,2,0.0,0.0,85,49,1
10129,1,4,1.0,0.0,85,50,1
10130,2,4,0.0,0.0,85,51,1
10131,1,3,1.0,0.0,85,52,0
10132,3,2,1.0,1.0,85,53,0
10133,2,3,0.0,1.0,85,54,1
10134,2,1,0.0,1.0,85,55,1
10135,4,3,0.0,1.0,85,56,1
10136,3,1,0.0,0.0,85,57,0
10137,2,4,0.0,0.0,85,58,0
10138,3,2,0.0,0.0,85,59,1
10139,2,4,0.0,0.0,85,60,0
10140,3,4,0.0,0.0,85,61,0
10141,4,3,0.0,1.0,85,62,0
10142,2,4,0.0,0.0,85,63,0
10143,4,1,0.0,1.0,85,64,0
10144,3,2,1.0,0.0,85,65,1
10145,1,2,1.0,0.0,85,66,0
10146,1,2,1.0,0.0,85,67,1
10147,1,2,1.0,0.0,85,68,1
10148,2,3,0.0,1.0,85,69,1
10149,2,1,0.0,1.0,85,70,1
10150,1,4,1.0,1.0,85,71,0
10151,3,4,1.0,0.0,85,72,0
10152,4,3,0.0,1.0,85,73,0
10153,2,3,0.0,1.0,85,74,0
10154,4,2,0.0,1.0,85,75,0
10155,4,1,1.0,1.0,85,76,0
10156,2,3,0.0,1.0,85,77,0
10157,1,4,1.0,0.0,85,78,1
10158,2,3,0.0,1.0,85,79,1
10159,1,2,1.0,0.0,85,80,1
10160,2,1,0.0,1.0,85,81,0
10161,4,2,0.0,0.0,85,82,0
10162,1,2,1.0,1.0,85,83,1
10163,4,3,0.0,0.0,85,84,0
10164,2,1,0.0,1.0,85,85,0
10165,3,2,1.0,1.0,85,86,1
10166,1,3,1.0,0.0,85,87,0
10167,3,1,0.0,1.0,85,88,0
10168,3,4,0.0,0.0,85,89,0
10169,3,1,1.0,1.0,85,90,1
10170,2,1,0.0,1.0,85,91,0
10171,2,1,0.0,0.0,85,92,1
10172,2,4,0.0,0.0,85,93,0
10173,1,3,1.0,0.0,85,94,0
10174,1,3,1.0,0.0,85,95,1
10175,2,3,0.0,0.0,85,96,1
10176,4,2,0.0,0.0,85,97,0
10177,1,3,0.0,1.0,85,98,1
10178,1,4,1.0,0.0,85,99,0
10179,3,1,0.0,1.0,85,100,1
10180,1,4,0.0,1.0,85,101,1
10181,3,4,1.0,0.0,85,102,1
10182,1,4,1.0,0.0,85,103,1
10183,3,2,0.0,0.0,85,104,0
10184,2,3,0.0,1.0,85,105,1
10185,1,3,1.0,0.0,85,106,0
10186,4,2,0.0,0.0,85,107,0
10187,1,3,1.0,1.0,85,108,1
10188,4,3,0.0,1.0,85,109,0
10189,1,3,0.0,1.0,85,110,1
10190,2,4,0.0,0.0,85,111,0
10191,2,4,0.0,0.0,85,112,0
10192,2,1,0.0,0.0,85,113,0
10193,4,1,0.0,0.0,85,114,1
10194,4,1,0.0,1.0,85,115,0
10195,1,3,1.0,1.0,85,116,0
10196,4,2,0.0,0.0,85,117,1
10197,4,2,0.0,1.0,85,118,0
10198,3,4,1.0,0.0,85,119,1
10199,4,3,0.0,1.0,85,120,1
10200,4,1,0.0,0.0,86,1,1
10201,3,1,1.0,1.0,86,2,0
10202,1,4,0.0,0.0,86,3,0
10203,3,2,1.0,1.0,86,4,1
10204,3,2,0.0,0.0,86,5,1
10205,3,4,0.0,0.0,86,6,1
10206,4,1,0.0,1.0,86,7,1
10207,2,1,0.0,1.0,86,8,1
10208,4,3,0.0,1.0,86,9,0
10209,1,4,0.0,0.0,86,10,0
10210,4,1,1.0,1.0,86,11,0
10211,2,1,0.0,0.0,86,12,0
10212,3,1,0.0,1.0,86,13,0
10213,2,4,0.0,0.0,86,14,1
10214,2,3,0.0,1.0,86,15,0
10215,2,4,0.0,0.0,86,16,1
10216,3,4,0.0,0.0,86,17,1
10217,3,2,1.0,0.0,86,18,1
10218,1,4,0.0,1.0,86,19,1
10219,2,4,0.0,0.0,86,20,1
10220,2,3,0.0,1.0,86,21,1
10221,4,2,0.0,1.0,86,22,0
10222,1,3,1.0,1.0,86,23,1
10223,4,3,0.0,0.0,86,24,1
10224,1,3,1.0,0.0,86,25,1
10225,3,2,1.0,1.0,86,26,0
10226,3,2,1.0,0.0,86,27,1
10227,4,1,0.0,1.0,86,28,0
10228,1,2,1.0,1.0,86,29,0
10229,4,1,0.0,1.0,86,30,1
10230,2,3,0.0,1.0,86,31,1
10231,2,3,0.0,0.0,86,32,1
10232,4,2,0.0,1.0,86,33,0
10233,4,3,0.0,1.0,86,34,0
10234,1,3,1.0,0.0,86,35,0
10235,2,1,0.0,0.0,86,36,1
10236,4,2,0.0,0.0,86,37,1
10237,3,1,1.0,1.0,86,38,0
10238,1,3,1.0,1.0,86,39,1
10239,1,2,1.0,1.0,86,40,1
10240,4,3,0.0,1.0,86,41,1
10241,4,2,0.0,0.0,86,42,0
10242,1,4,0.0,1.0,86,43,0
10243,4,3,0.0,0.0,86,44,1
10244,4,3,0.0,1.0,86,45,0
10245,1,4,1.0,1.0,86,46,1
10246,1,2,1.0,0.0,86,47,1
10247,1,2,1.0,1.0,86,48,1
10248,1,3,0.0,1.0,86,49,1
10249,2,1,0.0,1.0,86,50,0
10250,2,3,0.0,1.0,86,51,1
10251,1,4,1.0,0.0,86,52,0
10252,3,2,1.0,1.0,86,53,1
10253,3,4,0.0,0.0,86,54,0
10254,3,1,0.0,1.0,86,55,0
10255,1,4,1.0,0.0,86,56,0
10256,3,4,1.0,0.0,86,57,0
10257,3,4,0.0,0.0,86,58,0
10258,2,1,0.0,1.0,86,59,0
10259,4,1,1.0,1.0,86,60,0
10260,2,4,0.0,0.0,86,61,1
10261,1,2,1.0,0.0,86,62,0
10262,1,2,1.0,0.0,86,63,1
10263,4,1,0.0,1.0,86,64,1
10264,3,1,0.0,0.0,86,65,0
10265,1,2,1.0,1.0,86,66,0
10266,1,3,1.0,0.0,86,67,1
10267,2,3,0.0,0.0,86,68,1
10268,2,3,0.0,1.0,86,69,1
10269,4,1,0.0,1.0,86,70,1
10270,4,2,0.0,0.0,86,71,0
10271,2,4,0.0,0.0,86,72,1
10272,1,4,1.0,0.0,86,73,1
10273,3,1,1.0,1.0,86,74,1
10274,2,1,0.0,1.0,86,75,1
10275,4,3,0.0,1.0,86,76,1
10276,2,1,0.0,1.0,86,77,0
10277,1,2,1.0,0.0,86,78,1
10278,3,1,1.0,1.0,86,79,0
10279,2,4,0.0,0.0,86,80,0
10280,4,3,0.0,1.0,86,81,0
10281,3,2,0.0,0.0,86,82,1
10282,1,3,1.0,0.0,86,83,0
10283,4,3,0.0,0.0,86,84,0
10284,4,3,0.0,0.0,86,85,0
10285,3,4,1.0,0.0,86,86,0
10286,1,4,1.0,1.0,86,87,1
10287,2,1,0.0,1.0,86,88,0
10288,3,4,1.0,0.0,86,89,0
10289,4,2,0.0,0.0,86,90,0
10290,1,2,1.0,0.0,86,91,0
10291,1,3,1.0,0.0,86,92,0
10292,4,1,0.0,1.0,86,93,1
10293,4,2,0.0,0.0,86,94,1
10294,2,3,0.0,1.0,86,95,0
10295,3,4,0.0,0.0,86,96,1
10296,3,1,0.0,1.0,86,97,1
10297,3,1,0.0,1.0,86,98,1
10298,3,4,1.0,0.0,86,99,1
10299,3,2,1.0,1.0,86,100,1
10300,2,4,0.0,0.0,86,101,1
10301,1,2,1.0,0.0,86,102,1
10302,1,4,1.0,0.0,86,103,1
10303,2,4,0.0,0.0,86,104,1
10304,2,1,0.0,1.0,86,105,0
10305,3,1,0.0,0.0,86,106,1
10306,2,4,0.0,0.0,86,107,0
10307,2,4,0.0,0.0,86,108,1
10308,4,1,0.0,0.0,86,109,0
10309,2,1,0.0,1.0,86,110,0
10310,4,2,0.0,0.0,86,111,1
10311,2,3,0.0,0.0,86,112,1
10312,3,2,0.0,0.0,86,113,0
10313,4,2,0.0,1.0,86,114,1
10314,1,3,1.0,0.0,86,115,0
10315,1,3,0.0,1.0,86,116,0
10316,3,2,0.0,0.0,86,117,0
10317,2,3,0.0,0.0,86,118,1
10318,3,4,0.0,0.0,86,119,0
10319,4,2,0.0,1.0,86,120,0
10320,4,2,0.0,1.0,87,1,0
10321,3,1,0.0,0.0,87,2,1
10322,2,4,0.0,0.0,87,3,0
10323,2,3,0.0,0.0,87,4,0
10324,4,2,0.0,0.0,87,5,1
10325,2,4,0.0,0.0,87,6,0
10326,2,3,0.0,1.0,87,7,0
10327,2,1,0.0,0.0,87,8,0
10328,1,3,0.0,1.0,87,9,0
10329,4,3,0.0,0.0,87,10,1
10330,3,2,0.0,0.0,87,11,1
10331,4,1,1.0,1.0,87,12,0
10332,4,2,0.0,0.0,87,13,0
10333,3,4,0.0,0.0,87,14,0
10334,1,2,1.0,0.0,87,15,0
10335,3,1,1.0,1.0,87,16,0
10336,3,1,0.0,1.0,87,17,1
10337,1,3,1.0,0.0,87,18,1
10338,1,4,1.0,0.0,87,19,0
10339,1,2,1.0,1.0,87,20,1
10340,2,1,0.0,1.0,87,21,1
10341,1,4,0.0,0.0,87,22,0
10342,2,3,0.0,1.0,87,23,1
10343,1,3,1.0,1.0,87,24,0
10344,4,3,0.0,1.0,87,25,1
10345,3,2,1.0,1.0,87,26,1
10346,3,1,1.0,1.0,87,27,1
10347,3,2,1.0,0.0,87,28,0
10348,1,3,1.0,0.0,87,29,1
10349,2,3,0.0,1.0,87,30,1
10350,2,4,0.0,0.0,87,31,0
10351,1,4,1.0,0.0,87,32,1
10352,4,2,0.0,0.0,87,33,0
10353,2,3,0.0,1.0,87,34,0
10354,4,2,0.0,1.0,87,35,1
10355,1,2,1.0,1.0,87,36,1
10356,4,1,0.0,1.0,87,37,0
10357,1,4,0.0,1.0,87,38,0
10358,1,4,1.0,0.0,87,39,1
10359,1,3,1.0,0.0,87,40,1
10360,1,4,1.0,1.0,87,41,0
10361,2,1,0.0,1.0,87,42,0
10362,4,1,0.0,1.0,87,43,0
10363,2,1,0.0,1.0,87,44,0
10364,3,4,0.0,0.0,87,45,0
10365,4,2,0.0,0.0,87,46,0
10366,1,2,1.0,0.0,87,47,0
10367,3,1,1.0,1.0,87,48,0
10368,3,1,0.0,0.0,87,49,1
10369,4,2,0.0,0.0,87,50,1
10370,1,4,1.0,1.0,87,51,1
10371,1,2,1.0,1.0,87,52,1
10372,1,2,1.0,1.0,87,53,1
10373,2,3,0.0,1.0,87,54,1
10374,4,1,0.0,1.0,87,55,1
10375,2,1,0.0,1.0,87,56,1
10376,3,4,0.0,0.0,87,57,1
10377,1,3,1.0,0.0,87,58,0
10378,2,1,0.0,0.0,87,59,1
10379,1,2,1.0,0.0,87,60,1
10380,4,3,0.0,1.0,87,61,0
10381,1,3,1.0,1.0,87,62,1
10382,2,3,0.0,0.0,87,63,0
10383,4,1,0.0,1.0,87,64,1
10384,4,1,0.0,1.0,87,65,0
10385,3,2,1.0,1.0,87,66,1
10386,3,2,0.0,0.0,87,67,0
10387,2,4,0.0,0.0,87,68,0
10388,2,4,0.0,0.0,87,69,1
10389,3,4,0.0,0.0,87,70,1
10390,4,3,0.0,1.0,87,71,1
10391,2,3,0.0,0.0,87,72,0
10392,1,2,1.0,0.0,87,73,0
10393,4,3,0.0,0.0,87,74,1
10394,4,2,0.0,1.0,87,75,1
10395,3,1,0.0,1.0,87,76,1
10396,2,1,0.0,1.0,87,77,0
10397,3,2,0.0,0.0,87,78,0
10398,2,3,0.0,1.0,87,79,0
10399,1,3,1.0,0.0,87,80,0
10400,3,4,0.0,0.0,87,81,0
